FREQ,REF_AREA,SPECULATION,TYPE_CULTURE,INDIC_AGRI,TIME_PERIOD,OBS_VALUE
A,AFNER,ARA,CUL_IND,PROD,1990,17.599999999999998
A,AFNER,ARA,CUL_IND,PROD,1991,45.9
A,AFNER,ARA,CUL_IND,PROD,1992,57.1
A,AFNER,ARA,CUL_IND,PROD,1993,25.5
A,AFNER,ARA,CUL_IND,PROD,1994,67.4
A,AFNER,ARA,CUL_IND,PROD,1995,111.0
A,AFNER,ARA,CUL_IND,PROD,1996,196.23
A,AFNER,ARA,CUL_IND,PROD,1997,88.49999999999999
A,AFNER,ARA,CUL_IND,PROD,1998,112.136
A,AFNER,ARA,CUL_IND,PROD,1999,103.76
A,AFNER,ARA,CUL_IND,PROD,2000,113.216
A,AFNER,ARA,CUL_IND,PROD,2001,82.00601855416382
A,AFNER,ARA,CUL_IND,PROD,2002,149.567575
A,AFNER,ARA,CUL_IND,PROD,2003,385.649578
A,AFNER,ARA,CUL_IND,PROD,2004,159.079
A,AFNER,ARA,CUL_IND,PROD,2005,139.1
A,AFNER,ARA,CUL_IND,PROD,2006,135.888
A,AFNER,ARA,CUL_IND,PROD,2007,147.676
A,AFNER,ARA,CUL_IND,PROD,2008,304.969
A,AFNER,ARA,CUL_IND,PROD,2009,253.496
A,AFNER,ARA,CUL_IND,PROD,2010,406246.0
A,AFNER,ARA,CUL_IND,PROD,2011,395657.0
A,AFNER,ARA,CUL_IND,PROD,2012,291763.0
A,AFNER,ARA,CUL_IND,PROD,2013,342743.0
A,AFNER,ARA,CUL_IND,PROD,2014,403365.0
A,AFNER,ARA,CUL_IND,PROD,2015,427030.0
A,AFNER,ARA,CUL_IND,PROD,2016,453228.0
A,AFNER,ARA,CUL_IND,PROD,2017,461841.0
A,AFNER,ARA,CUL_IND,PROD,2018,593754.0
A,AFNER,ARA,CUL_IND,PROD,2019,543488.0
A,AFNER,ARA,CUL_IND,PROD,2020,593669.0
A,AFNER,ARA,CUL_IND,PROD,2021,518784.0
A,AFNER,ARA,CUL_IND,PROD,2022,670613.0
A,AFNER,ARA,CUL_IND,PROD,2023,558453.0
A,AFNER,ARA,CUL_IND,PROD,2024,672755.8310841001
A,AFNER,CER,CUL_VIV,PROD,1996,2260.363
A,AFNER,CER,CUL_VIV,PROD,1997,1719.2389999999998
A,AFNER,CER,CUL_VIV,PROD,1998,2960.128
A,AFNER,CER,CUL_VIV,PROD,1999,2850.504
A,AFNER,CER,CUL_VIV,PROD,2000,2117.3210000000004
A,AFNER,CER,CUL_VIV,PROD,2001,3096.206693655531
A,AFNER,CER,CUL_VIV,PROD,2002,3225.09131327
A,AFNER,CER,CUL_VIV,PROD,2003,3511.543816520454
A,AFNER,CER,CUL_VIV,PROD,2004,2659.954
A,AFNER,CER,CUL_VIV,PROD,2005,3602.4610000000007
A,AFNER,CER,CUL_VIV,PROD,2006,3959.5255
A,AFNER,CER,CUL_VIV,PROD,2007,3784.768
A,AFNER,CER,CUL_VIV,PROD,2008,4793.295
A,AFNER,CER,CUL_VIV,PROD,2009,3441.24
A,AFNER,CER,CUL_VIV,PROD,2010,5192994.0
A,AFNER,CER,CUL_VIV,PROD,2011,3554795.0
A,AFNER,CER,CUL_VIV,PROD,2012,5257627.0
A,AFNER,CER,CUL_VIV,PROD,2013,4052462.6092943
A,AFNER,CER,CUL_VIV,PROD,2014,4267283.0
A,AFNER,CER,CUL_VIV,PROD,2015,5343605.0
A,AFNER,CER,CUL_VIV,PROD,2016,5718800.0
A,AFNER,CER,CUL_VIV,PROD,2017,5760070.628196499
A,AFNER,CER,CUL_VIV,PROD,2018,5992977.0
A,AFNER,CER,CUL_VIV,PROD,2019,5204984.0
A,AFNER,CER,CUL_VIV,PROD,2020,5681239.0
A,AFNER,CER,CUL_VIV,PROD,2021,3386036.0
A,AFNER,CER,CUL_VIV,PROD,2022,5823834.0
A,AFNER,CER,CUL_VIV,PROD,2023,4920844.0
A,AFNER,CER,CUL_VIV,PROD,2024,5831773.3332591
A,AFNER,ENS,CUL_VIV,PROD,1996,2717.2
A,AFNER,ENS,CUL_VIV,PROD,1997,2077.756
A,AFNER,ENS,CUL_VIV,PROD,1998,3887.644
A,AFNER,ENS,CUL_VIV,PROD,1999,3513.376
A,AFNER,ENS,CUL_VIV,PROD,2000,2521.0060000000003
A,AFNER,ENS,CUL_VIV,PROD,2001,3718.6840076978096
A,AFNER,ENS,CUL_VIV,PROD,2002,4019.846648270001
A,AFNER,ENS,CUL_VIV,PROD,2003,4232.536080520455
A,AFNER,ENS,CUL_VIV,PROD,2004,3160.191
A,AFNER,ENS,CUL_VIV,PROD,2005,4368.087
A,AFNER,ENS,CUL_VIV,PROD,2006,4892.6585000000005
A,AFNER,ENS,CUL_VIV,PROD,2007,5066.652
A,AFNER,ENS,CUL_VIV,PROD,2008,6548.392
A,AFNER,ENS,CUL_VIV,PROD,2009,4258.894
A,AFNER,ENS,CUL_VIV,PROD,2010,7193738.0
A,AFNER,ENS,CUL_VIV,PROD,2011,5326152.0
A,AFNER,ENS,CUL_VIV,PROD,2012,7502345.0
A,AFNER,ENS,CUL_VIV,PROD,2013,6757341.881989105
A,AFNER,ENS,CUL_VIV,PROD,2014,7167155.0
A,AFNER,ENS,CUL_VIV,PROD,2015,7851298.5
A,AFNER,ENS,CUL_VIV,PROD,2016,8150463.0
A,AFNER,ENS,CUL_VIV,PROD,2017,8417840.897489952
A,AFNER,ENS,CUL_VIV,PROD,2018,9178384.55
A,AFNER,ENS,CUL_VIV,PROD,2019,8606011.56
A,AFNER,ENS,CUL_VIV,PROD,2020,9594250.69
A,AFNER,ENS,CUL_VIV,PROD,2021,6484217.38
A,AFNER,ENS,CUL_VIV,PROD,2022,8905648.0
A,AFNER,ENS,CUL_VIV,PROD,2023,7388820.0
A,AFNER,ENS,CUL_VIV,PROD,2024,9667787.8777639
A,AFNER,FON,CUL_VIV,PROD,1990,0.6
A,AFNER,FON,CUL_VIV,PROD,1991,0.6
A,AFNER,FON,CUL_VIV,PROD,1992,0.5
A,AFNER,FON,CUL_VIV,PROD,1993,
A,AFNER,FON,CUL_VIV,PROD,1994,
A,AFNER,FON,CUL_VIV,PROD,1995,
A,AFNER,FON,CUL_VIV,PROD,1996,1.2
A,AFNER,FON,CUL_VIV,PROD,1997,0.899
A,AFNER,FON,CUL_VIV,PROD,1998,2.428
A,AFNER,FON,CUL_VIV,PROD,1999,0.904
A,AFNER,FON,CUL_VIV,PROD,2000,0.621
A,AFNER,FON,CUL_VIV,PROD,2001,1.33097287855955
A,AFNER,FON,CUL_VIV,PROD,2002,1.546971
A,AFNER,FON,CUL_VIV,PROD,2003,1.435894
A,AFNER,FON,CUL_VIV,PROD,2004,0.365
A,AFNER,FON,CUL_VIV,PROD,2005,0.059
A,AFNER,FON,CUL_VIV,PROD,2006,0.0715
A,AFNER,FON,CUL_VIV,PROD,2007,1.837
A,AFNER,FON,CUL_VIV,PROD,2008,4.874
A,AFNER,FON,CUL_VIV,PROD,2009,3.218
A,AFNER,FON,CUL_VIV,PROD,2010,5467.0
A,AFNER,FON,CUL_VIV,PROD,2011,4960.0
A,AFNER,FON,CUL_VIV,PROD,2012,5933.0
A,AFNER,FON,CUL_VIV,PROD,2013,4552.732
A,AFNER,FON,CUL_VIV,PROD,2014,4553.0
A,AFNER,FON,CUL_VIV,PROD,2015,5807.0
A,AFNER,FON,CUL_VIV,PROD,2016,6100.0
A,AFNER,FON,CUL_VIV,PROD,2017,6207.0
A,AFNER,FON,CUL_VIV,PROD,2018,6400.0
A,AFNER,FON,CUL_VIV,PROD,2019,6046.0
A,AFNER,FON,CUL_VIV,PROD,2020,5673.0
A,AFNER,FON,CUL_VIV,PROD,2021,4015.0
A,AFNER,FON,CUL_VIV,PROD,2022,6050.0
A,AFNER,FON,CUL_VIV,PROD,2023,5677.0
A,AFNER,FON,CUL_VIV,PROD,2024,4896.273094
A,AFNER,GOM,CUL_MAR,PROD,1990,7.0
A,AFNER,GOM,CUL_MAR,PROD,1991,7.6
A,AFNER,GOM,CUL_MAR,PROD,1992,5.0
A,AFNER,GOM,CUL_MAR,PROD,1993,
A,AFNER,GOM,CUL_MAR,PROD,1994,
A,AFNER,GOM,CUL_MAR,PROD,1995,
A,AFNER,GOM,CUL_MAR,PROD,1996,25.275
A,AFNER,GOM,CUL_MAR,PROD,1997,19.276
A,AFNER,GOM,CUL_MAR,PROD,1998,17.889
A,AFNER,GOM,CUL_MAR,PROD,1999,22.453
A,AFNER,GOM,CUL_MAR,PROD,2000,38.861
A,AFNER,GOM,CUL_MAR,PROD,2001,0.378006107803109
A,AFNER,GOM,CUL_MAR,PROD,2002,0.154086
A,AFNER,GOM,CUL_MAR,PROD,2003,0.283315
A,AFNER,GOM,CUL_MAR,PROD,2004,
A,AFNER,GOM,CUL_MAR,PROD,2005,7.02
A,AFNER,GOM,CUL_MAR,PROD,2006,47.29
A,AFNER,GOM,CUL_MAR,PROD,2007,3.156
A,AFNER,GOM,CUL_MAR,PROD,2008,41.115
A,AFNER,GOM,CUL_MAR,PROD,2009,17.623
A,AFNER,GOM,CUL_MAR,PROD,2010,45383.0
A,AFNER,GOM,CUL_MAR,PROD,2011,20341.0
A,AFNER,GOM,CUL_MAR,PROD,2012,28280.0
A,AFNER,GOM,CUL_MAR,PROD,2013,44312.5
A,AFNER,GOM,CUL_MAR,PROD,2014,32595.0
A,AFNER,GOM,CUL_MAR,PROD,2015,161706.01047072758
A,AFNER,GOM,CUL_MAR,PROD,2016,155078.5172228774
A,AFNER,GOM,CUL_MAR,PROD,2017,21538.98
A,AFNER,GOM,CUL_MAR,PROD,2018,22088.35
A,AFNER,GOM,CUL_MAR,PROD,2019,157296.0
A,AFNER,GOM,CUL_MAR,PROD,2020,53264.606100000005
A,AFNER,GOM,CUL_MAR,PROD,2021,53735.559315853
A,AFNER,GOM,CUL_MAR,PROD,2022,55536.15
A,AFNER,GOM,CUL_MAR,PROD,2023,52166.804
A,AFNER,GOM,CUL_MAR,PROD,2024,42919.0
A,AFNER,LEG,CUL_VIV,PROD,1996,321.626
A,AFNER,LEG,CUL_VIV,PROD,1997,198.898
A,AFNER,LEG,CUL_VIV,PROD,1998,794.57
A,AFNER,LEG,CUL_VIV,PROD,1999,448.257
A,AFNER,LEG,CUL_VIV,PROD,2000,268.743
A,AFNER,LEG,CUL_VIV,PROD,2001,515.2083140422783
A,AFNER,LEG,CUL_VIV,PROD,2002,628.2553350000001
A,AFNER,LEG,CUL_VIV,PROD,2003,554.492264
A,AFNER,LEG,CUL_VIV,PROD,2004,349.25800000000004
A,AFNER,LEG,CUL_VIV,PROD,2005,596.077
A,AFNER,LEG,CUL_VIV,PROD,2006,703.254
A,AFNER,LEG,CUL_VIV,PROD,2007,1013.307
A,AFNER,LEG,CUL_VIV,PROD,2008,1564.256
A,AFNER,LEG,CUL_VIV,PROD,2009,817.654
A,AFNER,LEG,CUL_VIV,PROD,2010,1800895.0
A,AFNER,LEG,CUL_VIV,PROD,2011,1590926.0
A,AFNER,LEG,CUL_VIV,PROD,2012,2000438.0
A,AFNER,LEG,CUL_VIV,PROD,2013,2402713.1726948046
A,AFNER,LEG,CUL_VIV,PROD,2014,2605722.0
A,AFNER,LEG,CUL_VIV,PROD,2015,2229929.5
A,AFNER,LEG,CUL_VIV,PROD,2016,2014900.0
A,AFNER,LEG,CUL_VIV,PROD,2017,2093689.9968256
A,AFNER,LEG,CUL_VIV,PROD,2018,2518219.0
A,AFNER,LEG,CUL_VIV,PROD,2019,2515794.0
A,AFNER,LEG,CUL_VIV,PROD,2020,2783507.0
A,AFNER,LEG,CUL_VIV,PROD,2021,1803738.0
A,AFNER,LEG,CUL_VIV,PROD,2022,3087864.0
A,AFNER,LEG,CUL_VIV,PROD,2023,2310600.0
A,AFNER,LEG,CUL_VIV,PROD,2024,2935666.5863442007
A,AFNER,MAI,CUL_VIV,PROD,1990,1.8
A,AFNER,MAI,CUL_VIV,PROD,1991,1.8000000000000005
A,AFNER,MAI,CUL_VIV,PROD,1992,1.0
A,AFNER,MAI,CUL_VIV,PROD,1993,0.1
A,AFNER,MAI,CUL_VIV,PROD,1994,1.8000000000000005
A,AFNER,MAI,CUL_VIV,PROD,1995,1.3
A,AFNER,MAI,CUL_VIV,PROD,1996,3.625
A,AFNER,MAI,CUL_VIV,PROD,1997,3.0
A,AFNER,MAI,CUL_VIV,PROD,1998,5.7
A,AFNER,MAI,CUL_VIV,PROD,1999,15.292
A,AFNER,MAI,CUL_VIV,PROD,2000,3.772
A,AFNER,MAI,CUL_VIV,PROD,2001,2.314534970404708
A,AFNER,MAI,CUL_VIV,PROD,2002,1.5226989999999998
A,AFNER,MAI,CUL_VIV,PROD,2003,2.215872
A,AFNER,MAI,CUL_VIV,PROD,2004,3.97
A,AFNER,MAI,CUL_VIV,PROD,2005,3.39
A,AFNER,MAI,CUL_VIV,PROD,2006,2.408
A,AFNER,MAI,CUL_VIV,PROD,2007,19.326
A,AFNER,MAI,CUL_VIV,PROD,2008,8.505
A,AFNER,MAI,CUL_VIV,PROD,2009,1.388
A,AFNER,MAI,CUL_VIV,PROD,2010,9381.0
A,AFNER,MAI,CUL_VIV,PROD,2011,6365.0
A,AFNER,MAI,CUL_VIV,PROD,2012,8412.0
A,AFNER,MAI,CUL_VIV,PROD,2013,7071.0
A,AFNER,MAI,CUL_VIV,PROD,2014,8635.0
A,AFNER,MAI,CUL_VIV,PROD,2015,5669.0
A,AFNER,MAI,CUL_VIV,PROD,2016,7180.0
A,AFNER,MAI,CUL_VIV,PROD,2017,6379.852
A,AFNER,MAI,CUL_VIV,PROD,2018,6363.0
A,AFNER,MAI,CUL_VIV,PROD,2019,5714.0
A,AFNER,MAI,CUL_VIV,PROD,2020,6419.0
A,AFNER,MAI,CUL_VIV,PROD,2021,5681.0
A,AFNER,MAI,CUL_VIV,PROD,2022,9333.0
A,AFNER,MAI,CUL_VIV,PROD,2023,9410.0
A,AFNER,MAI,CUL_VIV,PROD,2024,12430.287017900002
A,AFNER,MAN,CUL_VIV,PROD,1990,141.9
A,AFNER,MAN,CUL_VIV,PROD,1991,126.3
A,AFNER,MAN,CUL_VIV,PROD,1992,76.3
A,AFNER,MAN,CUL_VIV,PROD,1993,116.5
A,AFNER,MAN,CUL_VIV,PROD,1994,65.4
A,AFNER,MAN,CUL_VIV,PROD,1995,77.7
A,AFNER,MAN,CUL_VIV,PROD,1996,96.138
A,AFNER,MAN,CUL_VIV,PROD,1997,129.51
A,AFNER,MAN,CUL_VIV,PROD,1998,100.767
A,AFNER,MAN,CUL_VIV,PROD,1999,165.121
A,AFNER,MAN,CUL_VIV,PROD,2000,105.494
A,AFNER,MAN,CUL_VIV,PROD,2001,77.408
A,AFNER,MAN,CUL_VIV,PROD,2002,121.7
A,AFNER,MAN,CUL_VIV,PROD,2003,121.7
A,AFNER,MAN,CUL_VIV,PROD,2004,106.061
A,AFNER,MAN,CUL_VIV,PROD,2005,119.612
A,AFNER,MAN,CUL_VIV,PROD,2006,138.221
A,AFNER,MAN,CUL_VIV,PROD,2007,145.508
A,AFNER,MAN,CUL_VIV,PROD,2008,110.344
A,AFNER,MAN,CUL_VIV,PROD,2009,118.388
A,AFNER,MAN,CUL_VIV,PROD,2010,113006.0
A,AFNER,MAN,CUL_VIV,PROD,2011,97812.0
A,AFNER,MAN,CUL_VIV,PROD,2012,107269.0
A,AFNER,MAN,CUL_VIV,PROD,2013,173019.6
A,AFNER,MAN,CUL_VIV,PROD,2014,133099.0
A,AFNER,MAN,CUL_VIV,PROD,2015,106062.0
A,AFNER,MAN,CUL_VIV,PROD,2016,146563.0
A,AFNER,MAN,CUL_VIV,PROD,2017,278852.9047112546
A,AFNER,MAN,CUL_VIV,PROD,2018,371135.13
A,AFNER,MAN,CUL_VIV,PROD,2019,513670.79
A,AFNER,MAN,CUL_VIV,PROD,2020,658234.11
A,AFNER,MAN,CUL_VIV,PROD,2021,778330.0
A,AFNER,MAN,CUL_VIV,PROD,2022,
A,AFNER,MAN,CUL_VIV,PROD,2023,129625.0
A,AFNER,MAN,CUL_VIV,PROD,2024,596210.0992808001
A,AFNER,MIL,CUL_VIV,PROD,1990,1110.6
A,AFNER,MIL,CUL_VIV,PROD,1991,1818.6
A,AFNER,MIL,CUL_VIV,PROD,1992,1787.1
A,AFNER,MIL,CUL_VIV,PROD,1993,1474.6
A,AFNER,MIL,CUL_VIV,PROD,1994,1972.0
A,AFNER,MIL,CUL_VIV,PROD,1995,1769.2
A,AFNER,MIL,CUL_VIV,PROD,1996,1758.005
A,AFNER,MIL,CUL_VIV,PROD,1997,1352.0
A,AFNER,MIL,CUL_VIV,PROD,1998,2391.282
A,AFNER,MIL,CUL_VIV,PROD,1999,2289.686
A,AFNER,MIL,CUL_VIV,PROD,2000,1678.631
A,AFNER,MIL,CUL_VIV,PROD,2001,2358.741492515965
A,AFNER,MIL,CUL_VIV,PROD,2002,2503.99080268
A,AFNER,MIL,CUL_VIV,PROD,2003,2744.9082947769657
A,AFNER,MIL,CUL_VIV,PROD,2004,2037.714
A,AFNER,MIL,CUL_VIV,PROD,2005,2652.2
A,AFNER,MIL,CUL_VIV,PROD,2006,3015.273
A,AFNER,MIL,CUL_VIV,PROD,2007,2781.927
A,AFNER,MIL,CUL_VIV,PROD,2008,3489.3910000000005
A,AFNER,MIL,CUL_VIV,PROD,2009,2749.7
A,AFNER,MIL,CUL_VIV,PROD,2010,3837525.0
A,AFNER,MIL,CUL_VIV,PROD,2011,2760917.0
A,AFNER,MIL,CUL_VIV,PROD,2012,3862155.0
A,AFNER,MIL,CUL_VIV,PROD,2013,2921982.0
A,AFNER,MIL,CUL_VIV,PROD,2014,3321753.0
A,AFNER,MIL,CUL_VIV,PROD,2015,3404813.0
A,AFNER,MIL,CUL_VIV,PROD,2016,3886079.0
A,AFNER,MIL,CUL_VIV,PROD,2017,3790022.858073101
A,AFNER,MIL,CUL_VIV,PROD,2018,3856344.0
A,AFNER,MIL,CUL_VIV,PROD,2019,3270453.0
A,AFNER,MIL,CUL_VIV,PROD,2020,3508903.0
A,AFNER,MIL,CUL_VIV,PROD,2021,2146707.0
A,AFNER,MIL,CUL_VIV,PROD,2022,3656959.0
A,AFNER,MIL,CUL_VIV,PROD,2023,3161867.6899999995
A,AFNER,MIL,CUL_VIV,PROD,2024,3836014.5445048
A,AFNER,NIE,CUL_VIV,PROD,1990,223.6
A,AFNER,NIE,CUL_VIV,PROD,1991,461.1
A,AFNER,NIE,CUL_VIV,PROD,1992,402.4
A,AFNER,NIE,CUL_VIV,PROD,1993,162.8
A,AFNER,NIE,CUL_VIV,PROD,1994,382.6
A,AFNER,NIE,CUL_VIV,PROD,1995,184.0
A,AFNER,NIE,CUL_VIV,PROD,1996,296.283
A,AFNER,NIE,CUL_VIV,PROD,1997,195.50000000000003
A,AFNER,NIE,CUL_VIV,PROD,1998,774.63
A,AFNER,NIE,CUL_VIV,PROD,1999,420.047
A,AFNER,NIE,CUL_VIV,PROD,2000,262.657
A,AFNER,NIE,CUL_VIV,PROD,2001,509.4694309314253
A,AFNER,NIE,CUL_VIV,PROD,2002,612.326535
A,AFNER,NIE,CUL_VIV,PROD,2003,549.035344
A,AFNER,NIE,CUL_VIV,PROD,2004,339.499
A,AFNER,NIE,CUL_VIV,PROD,2005,585.9
A,AFNER,NIE,CUL_VIV,PROD,2006,692.625
A,AFNER,NIE,CUL_VIV,PROD,2007,1001.14
A,AFNER,NIE,CUL_VIV,PROD,2008,1548.103
A,AFNER,NIE,CUL_VIV,PROD,2009,787.473
A,AFNER,NIE,CUL_VIV,PROD,2010,1773423.0
A,AFNER,NIE,CUL_VIV,PROD,2011,1568826.0
A,AFNER,NIE,CUL_VIV,PROD,2012,1329515.0
A,AFNER,NIE,CUL_VIV,PROD,2013,1789803.0
A,AFNER,NIE,CUL_VIV,PROD,2014,1586423.0
A,AFNER,NIE,CUL_VIV,PROD,2015,1668023.0
A,AFNER,NIE,CUL_VIV,PROD,2016,1982301.0
A,AFNER,NIE,CUL_VIV,PROD,2017,1953707.4788915
A,AFNER,NIE,CUL_VIV,PROD,2018,2372462.0
A,AFNER,NIE,CUL_VIV,PROD,2019,2395699.1
A,AFNER,NIE,CUL_VIV,PROD,2020,2629772.0
A,AFNER,NIE,CUL_VIV,PROD,2021,1656054.0
A,AFNER,NIE,CUL_VIV,PROD,2022,2865884.0
A,AFNER,NIE,CUL_VIV,PROD,2023,2149205.0
A,AFNER,NIE,CUL_VIV,PROD,2024,2763021.7748388005
A,AFNER,OIG,CUL_MAR,PROD,1990,220.0
A,AFNER,OIG,CUL_MAR,PROD,1991,168.8
A,AFNER,OIG,CUL_MAR,PROD,1992,172.4
A,AFNER,OIG,CUL_MAR,PROD,1993,139.8
A,AFNER,OIG,CUL_MAR,PROD,1994,152.2
A,AFNER,OIG,CUL_MAR,PROD,1995,185.7
A,AFNER,OIG,CUL_MAR,PROD,1996,183.37
A,AFNER,OIG,CUL_MAR,PROD,1997,181.051
A,AFNER,OIG,CUL_MAR,PROD,1998,205.971
A,AFNER,OIG,CUL_MAR,PROD,1999,283.499
A,AFNER,OIG,CUL_MAR,PROD,2000,178.7
A,AFNER,OIG,CUL_MAR,PROD,2001,271.218
A,AFNER,OIG,CUL_MAR,PROD,2002,357.6
A,AFNER,OIG,CUL_MAR,PROD,2003,359.2
A,AFNER,OIG,CUL_MAR,PROD,2004,15.469
A,AFNER,OIG,CUL_MAR,PROD,2005,
A,AFNER,OIG,CUL_MAR,PROD,2006,4932.164
A,AFNER,OIG,CUL_MAR,PROD,2007,
A,AFNER,OIG,CUL_MAR,PROD,2008,373.637
A,AFNER,OIG,CUL_MAR,PROD,2009,389.7
A,AFNER,OIG,CUL_MAR,PROD,2010,325600.0
A,AFNER,OIG,CUL_MAR,PROD,2011,371986.0
A,AFNER,OIG,CUL_MAR,PROD,2012,638246.0
A,AFNER,OIG,CUL_MAR,PROD,2013,736271.4
A,AFNER,OIG,CUL_MAR,PROD,2014,783134.0
A,AFNER,OIG,CUL_MAR,PROD,2015,614961.4057314589
A,AFNER,OIG,CUL_MAR,PROD,2016,1011577.0840133076
A,AFNER,OIG,CUL_MAR,PROD,2017,1055089.34
A,AFNER,OIG,CUL_MAR,PROD,2018,1031499.85
A,AFNER,OIG,CUL_MAR,PROD,2019,1222260.31
A,AFNER,OIG,CUL_MAR,PROD,2020,1212279.4040904185
A,AFNER,OIG,CUL_MAR,PROD,2021,1480431.0675051776
A,AFNER,OIG,CUL_MAR,PROD,2022,1432154.04
A,AFNER,OIG,CUL_MAR,PROD,2023,1968791.6064676703
A,AFNER,OIG,CUL_MAR,PROD,2024,2251097.0
A,AFNER,OIG,CUL_VIV,PROD,2011,371986.0
A,AFNER,OIG,CUL_VIV,PROD,2012,638246.0
A,AFNER,OIG,CUL_VIV,PROD,2013,736271.4
A,AFNER,OIG,CUL_VIV,PROD,2014,783134.0
A,AFNER,OIG,CUL_VIV,PROD,2015,584575.5
A,AFNER,OIG,CUL_VIV,PROD,2016,
A,AFNER,OIG,CUL_VIV,PROD,2017,103945.56558409998
A,AFNER,OIG,CUL_VIV,PROD,2018,98824.0
A,AFNER,OIG,CUL_VIV,PROD,2019,90919.0
A,AFNER,OIG,CUL_VIV,PROD,2020,98165.0
A,AFNER,OIG,CUL_VIV,PROD,2021,106494.0
A,AFNER,OIG,CUL_VIV,PROD,2022,160227.0
A,AFNER,OIG,CUL_VIV,PROD,2023,115353.0
A,AFNER,OIG,CUL_VIV,PROD,2024,122074.18440860002
A,AFNER,PAT,CUL_VIV,PROD,1990,119.0
A,AFNER,PAT,CUL_VIV,PROD,1991,22.5
A,AFNER,PAT,CUL_VIV,PROD,1992,37.9
A,AFNER,PAT,CUL_VIV,PROD,1993,20.2
A,AFNER,PAT,CUL_VIV,PROD,1994,27.9
A,AFNER,PAT,CUL_VIV,PROD,1995,48.0
A,AFNER,PAT,CUL_VIV,PROD,1996,39.073
A,AFNER,PAT,CUL_VIV,PROD,1997,30.109
A,AFNER,PAT,CUL_VIV,PROD,1998,32.179
A,AFNER,PAT,CUL_VIV,PROD,1999,49.494
A,AFNER,PAT,CUL_VIV,PROD,2000,29.448
A,AFNER,PAT,CUL_VIV,PROD,2001,29.861
A,AFNER,PAT,CUL_VIV,PROD,2002,44.8
A,AFNER,PAT,CUL_VIV,PROD,2003,44.8
A,AFNER,PAT,CUL_VIV,PROD,2004,44.918
A,AFNER,PAT,CUL_VIV,PROD,2005,49.937
A,AFNER,PAT,CUL_VIV,PROD,2006,91.658
A,AFNER,PAT,CUL_VIV,PROD,2007,123.069
A,AFNER,PAT,CUL_VIV,PROD,2008,57.877
A,AFNER,PAT,CUL_VIV,PROD,2009,53.616
A,AFNER,PAT,CUL_VIV,PROD,2010,51179.0
A,AFNER,PAT,CUL_VIV,PROD,2011,56203.0
A,AFNER,PAT,CUL_VIV,PROD,2012,78021.0
A,AFNER,PAT,CUL_VIV,PROD,2013,97783.5
A,AFNER,PAT,CUL_VIV,PROD,2014,81291.0
A,AFNER,PAT,CUL_VIV,PROD,2015,76040.0
A,AFNER,PAT,CUL_VIV,PROD,2016,109000.0
A,AFNER,PAT,CUL_VIV,PROD,2017,119484.3150601557
A,AFNER,PAT,CUL_VIV,PROD,2018,127484.28
A,AFNER,PAT,CUL_VIV,PROD,2019,173170.58
A,AFNER,PAT,CUL_VIV,PROD,2020,235635.29
A,AFNER,PAT,CUL_VIV,PROD,2021,226679.51
A,AFNER,PAT,CUL_VIV,PROD,2022,
A,AFNER,PAT,CUL_VIV,PROD,2023,27751.0
A,AFNER,PAT,CUL_VIV,PROD,2024,228974.61433590003
A,AFNER,PIM,CUL_MAR,PROD,1990,11.6
A,AFNER,PIM,CUL_MAR,PROD,1991,7.1
A,AFNER,PIM,CUL_MAR,PROD,1992,8.6
A,AFNER,PIM,CUL_MAR,PROD,1993,0.4
A,AFNER,PIM,CUL_MAR,PROD,1994,1.9
A,AFNER,PIM,CUL_MAR,PROD,1995,
A,AFNER,PIM,CUL_MAR,PROD,1996,5.704
A,AFNER,PIM,CUL_MAR,PROD,1997,5.869
A,AFNER,PIM,CUL_MAR,PROD,1998,0.47
A,AFNER,PIM,CUL_MAR,PROD,1999,2.375
A,AFNER,PIM,CUL_MAR,PROD,2000,1.422
A,AFNER,PIM,CUL_MAR,PROD,2001,0.3
A,AFNER,PIM,CUL_MAR,PROD,2002,0.9
A,AFNER,PIM,CUL_MAR,PROD,2003,0.9
A,AFNER,PIM,CUL_MAR,PROD,2004,
A,AFNER,PIM,CUL_MAR,PROD,2005,
A,AFNER,PIM,CUL_MAR,PROD,2006,
A,AFNER,PIM,CUL_MAR,PROD,2007,
A,AFNER,PIM,CUL_MAR,PROD,2008,25.845
A,AFNER,PIM,CUL_MAR,PROD,2009,17.8
A,AFNER,PIM,CUL_MAR,PROD,2010,17300.0
A,AFNER,PIM,CUL_MAR,PROD,2011,22113.0
A,AFNER,PIM,CUL_MAR,PROD,2012,7249.0
A,AFNER,PIM,CUL_MAR,PROD,2013,10355.8
A,AFNER,PIM,CUL_MAR,PROD,2014,43169.0
A,AFNER,PIM,CUL_MAR,PROD,2015,6872.007223630138
A,AFNER,PIM,CUL_MAR,PROD,2016,10782.61425169903
A,AFNER,PIM,CUL_MAR,PROD,2017,16510.01
A,AFNER,PIM,CUL_MAR,PROD,2018,18306.76
A,AFNER,PIM,CUL_MAR,PROD,2019,21578.38
A,AFNER,PIM,CUL_MAR,PROD,2020,29047.826900000004
A,AFNER,PIM,CUL_MAR,PROD,2021,32859.049753604995
A,AFNER,PIM,CUL_MAR,PROD,2022,31824.47
A,AFNER,PIM,CUL_MAR,PROD,2023,37415.2394
A,AFNER,PIM,CUL_MAR,PROD,2024,59681.0
